CASE_NUMBER,Date Rptd,DATE OCC,TIME OCC,COD_AREA,Rpt Dist No,Part 1-2,Crm Cd,Vict Age,Vict Sex,Vict Descent,Premis Cd,Weapon Used Cd,Status,Status Desc,LOCATION,Cross Street,LAT,LON,Custom
202016919,11/9/2020,11/8/2020,2200,20,2053,1,331,26,F,A,101,-9,IC,Invest Cont,CONNECTICUT,WESTERN,34.0517,-118.3091,CONNICUTCUT
201705802,2/11/2020,2/11/2020,1252,17,1764,1,442,0,X,X,409,-9,IC,Invest Cont,9300 TAMPA AV,,34.244,-118.5583,9300 TAMPA AV
201417336,8/18/2020,8/17/2020,1900,14,1406,1,440,68,F,W,502,-9,IC,Invest Cont,3600 KEYSTONE AV,,34.0221,-118.4082,3600 AV KEYSTO AV
230204214,1/5/2023,2/1/2020,800,2,201,2,812,7,F,W,502,400,IC,Invest Cont,900 N MARIPOSA AV,,34.0868,-118.2991,900 MARIPOS AV
202112500,8/7/2020,7/7/2020,1,21,2147,2,354,65,M,O,501,-9,AO,Adult Other,21000 GAULT ST,,34.1992,-118.5906,2100 GAULTST
202013190,8/7/2020,8/7/2020,2145,20,2034,2,624,20,M,H,921,400,IC,Invest Cont,3500 WILSHIRE BL,,34.0617,-118.3008,3500 BL WILSHI BL
202013627,8/19/2020,8/8/2020,1500,20,2001,1,440,52,M,B,501,-9,IC,Invest Cont,600 N WILTON PL,,34.0799,-118.3181,600 WILTON PL
201605651,2/9/2020,1/30/2020,44,16,1601,1,648,55,M,B,101,-9,IC,Invest Cont,12900 DESMOND ST,,34.2862,-118.4133,1290 S DESMO ST
201516370,10/16/2020,10/16/2020,800,15,1535,2,624,41,M,W,101,400,AO,Adult Other,11600 BURBANK BL,,34.1758,-118.3834,1160 B BURBA BL
201911591,6/30/2020,6/30/2020,1150,19,1974,2,624,77,F,H,502,400,AO,Adult Other,9000 TOBIAS AV,,34.2336,-118.4517,9000 TOBIAS AV
201506896,2/28/2020,2/27/2020,2030,15,1543,2,626,52,M,W,502,400,AO,Adult Other,12400 WEDDINGTON ST,,34.1667,-118.403,1240 WEDDI ST
201813428,7/3/2020,7/3/2020,1525,18,1821,2,745,29,M,H,501,102,IC,Invest Cont,600 W COLDEN AV,,33.9492,-118.2855,600 COLDEN AV
201506781,2/25/2020,2/24/2020,1640,15,1595,1,343,0,M,W,409,-9,AA,Adult Arrest,12000 VENTURA BL,,34.1436,-118.3929,1200 B VENTU BL
201812273,6/8/2020,6/8/2020,1150,18,1801,1,341,54,M,O,501,-9,IC,Invest Cont,9100 ORCHARD AV,,33.9542,-118.2881,9100 A ORCHAR AV
201709463,5/26/2020,5/22/2020,1400,17,1771,1,310,41,M,O,213,-9,IC,Invest Cont,20700 PRAIRIE ST,,34.2409,-118.5842,2070 S PRAIR ST
201312855,6/25/2020,6/25/2020,200,13,1333,1,320,0,M,H,203,-9,AO,Adult Other,700 E JEFFERSON BL,,34.0174,-118.2621,700 JEFFERSBL
201609877,6/11/2020,6/10/2020,100,16,1638,1,330,38,F,O,108,500,IC,Invest Cont,10400 KAILUA LN,,34.2575,-118.3002,1040 KAILU LN
201312131,6/11/2020,6/9/2020,800,13,1347,1,510,0,,,101,-9,IC,Invest Cont,1600 E ADAMS BL,,34.0138,-118.245,1600BL ADAMS BL
210804004,12/31/2020,12/31/2020,1316,8,839,1,341,0,X,X,727,-9,IC,Invest Cont,10200 SANTA MONICA BL,,34.06,-118.42,1020 SANTA BL
201805241,1/22/2020,1/22/2020,1600,18,1822,2,903,48,F,H,502,-9,IC,Invest Cont,9400 S FIGUEROA ST,,33.951,-118.2827,9400 FIGUER ST
201811246,5/17/2020,5/17/2020,1000,18,1804,1,230,36,M,H,102,201,AA,Adult Arrest,87TH,CENTRAL,33.9593,-118.2564,87TH7TH
201607929,4/9/2020,4/3/2020,2200,16,1681,1,330,29,M,H,101,-9,IC,Invest Cont,8800 REMICK AV,,34.2293,-118.4038,8800 REMICK AV
201615398,12/5/2020,12/5/2020,1910,16,1612,1,442,0,M,O,243,-9,IC,Invest Cont,13500 PAXTON ST,,34.2734,-118.4265,1350 PAXTO ST
201321313,12/16/2020,12/11/2020,800,13,1341,1,510,0,,,101,-9,IC,Invest Cont,BROADWAY PL,37TH ST,34.0144,-118.2753,BROAY PL
201810504,5/2/2020,5/2/2020,1330,18,1844,1,761,24,F,H,501,107,AO,Adult Other,600 E 109TH ST,,33.9373,-118.2646,600 ST109TH ST
201320662,12/1/2020,11/30/2020,2240,13,1352,1,210,17,M,H,101,304,IC,Invest Cont,42ND ST,SAN PEDRO ST,34.0066,-118.2697,42ND ST ST
201515140,9/13/2020,9/13/2020,1610,15,1538,1,210,22,M,H,401,400,AA,Adult Arrest,11100 BURBANK BL,,34.1758,-118.3746,1110 B BURBA BL
201504294,1/6/2020,1/6/2020,1435,15,1599,2,624,46,F,W,138,400,IC,Invest Cont,3200 W CAHUENGA BL,,34.1284,-118.3472,3200 CAHUEN BL
201420580,11/20/2020,3/23/2020,900,14,1488,2,668,0,X,X,108,-9,IC,Invest Cont,9000 AIRPORT BL,,33.9546,-118.3858,9000 B AIRPOR BL
202110284,6/9/2020,6/8/2020,2230,21,2196,1,510,0,,,104,-9,IC,Invest Cont,4400 ENSENADA DR,,34.1489,-118.5974,4400 DR ENSENA DR
201507479,3/11/2020,3/9/2020,1200,15,1548,2,946,67,M,W,203,-9,IC,Invest Cont,11300 CHANDLER BL,,34.1681,-118.3773,1130 BL CHAND BL
201412227,6/12/2020,6/12/2020,1100,14,1437,1,440,24,F,O,501,-9,AO,Adult Other,3700 S BENTLEY AV,,34.0157,-118.4173,3700 BENTLE AV
201612890,9/14/2020,9/14/2020,2000,16,1689,1,442,0,M,W,202,-9,IC,Invest Cont,8200 SAN FERNANDO RD,,34.2194,-118.3688,8200 SAN FE RD
210708216,4/29/2021,5/1/2020,1330,7,785,1,121,19,F,H,502,400,IC,Invest Cont,1900 S HARCOURT AV,,34.0398,-118.3425,1900 HARCOU AV
201408832,3/24/2020,3/24/2020,830,14,1441,1,341,40,F,W,501,-9,IC,Invest Cont,2300 OCEAN AV,,33.9867,-118.4647,2300 OCEAN AV
201912127,7/14/2020,6/4/2020,1000,19,1993,2,845,0,X,X,101,-9,AA,Adult Arrest,ROSCOE BL,SEPULVEDA,34.2214,-118.4677,ROSC BL
201318896,10/22/2020,10/13/2020,1800,13,1361,2,354,30,F,H,750,-9,IC,Invest Cont,300 W 47TH PL,,34.0001,-118.2789,300 PL47TH PL
201415669,8/15/2020,8/7/2020,1345,14,1488,1,330,38,M,W,503,-9,IC,Invest Cont,W 98TH ST,AIRPORT BL,33.9474,-118.386,W 9 ST ST
201805457,1/27/2020,1/27/2020,200,18,1841,2,745,44,M,B,501,306,IC,Invest Cont,10400 S FIGUEROA ST,,33.9367,-118.2871,1040 FIGUE ST
201419732,11/4/2020,11/3/2020,2130,14,1406,1,310,0,X,X,210,-9,IC,Invest Cont,10400 VENICE BL,,34.0201,-118.4044,1040 VENIC BL
201818021,9/30/2020,9/30/2020,400,18,1849,2,626,48,F,B,501,400,AO,Adult Other,11500 WILLOWBROOK AV,,33.9303,-118.2385,1150 WILLO AV
201912537,7/26/2020,7/26/2020,1100,19,1985,1,236,27,F,H,501,400,AA,Adult Arrest,14200 COMMUNITY ST,,34.2226,-118.4438,1420ST COMMUST
201410528,5/6/2020,5/6/2020,740,14,1494,2,888,0,X,X,212,-9,IC,Invest Cont,300 WORLD WY,,0,0,300 WORLD WY
201906494,2/21/2020,2/19/2020,1850,19,1994,1,420,0,,,101,-9,IC,Invest Cont,14600 ROSCOE BL,,34.2215,-118.4507,1460 ROSCO BL
202111699,7/17/2020,7/8/2020,1500,21,2196,2,354,62,M,W,501,-9,IC,Invest Cont,21000 RIOS ST,,34.1509,-118.5911,2100 RIOS ST
202008777,4/20/2020,4/19/2020,2115,20,2014,1,310,0,X,X,502,-9,AO,Adult Other,200 S HARVARD BL,,34.0712,-118.3041,200 HARVARD BL
201512987,7/23/2020,7/22/2020,2100,15,1504,1,510,0,,,101,-9,IC,Invest Cont,7400 LAUREL CANYON BL,,34.2048,-118.3965,7400 LAURELBL
202015510,10/5/2020,9/29/2020,2200,20,2046,1,440,31,M,K,502,-9,IC,Invest Cont,900 S NEW HAMPSHIRE AV,,34.0545,-118.2929,900 NEW HAMAV
201312631,6/21/2020,6/21/2020,1500,13,1343,2,626,40,F,H,101,302,IC,Invest Cont,AVALON BL,KING BL,34.0114,-118.2624,AVAL BL
201511803,6/25/2020,6/24/2020,700,15,1547,1,440,26,F,H,710,-9,IC,Invest Cont,11400 CHANDLER BL,,34.1681,-118.379,1140 BL CHAND BL
201707774,3/28/2020,3/28/2020,1715,17,1701,1,331,59,M,O,108,-9,IC,Invest Cont,19800 RINALDI ST,,34.2751,-118.5652,1980 S RINAL ST
201814732,7/29/2020,7/27/2020,2200,18,1838,1,420,0,,,101,-9,IC,Invest Cont,107TH ST,GRAPE ST,33.9389,-118.237,107TST ST
201500923,8/13/2020,8/12/2020,1335,15,1553,1,442,0,M,O,402,-9,IC,Invest Cont,4700 LAUREL CANYON BL,,34.1558,-118.3965,4700 LAURELBL
201515088,9/12/2020,9/11/2020,1040,15,1511,1,420,34,M,H,108,-9,IC,Invest Cont,7300 N VARNA AV,,34.2034,-118.4247,7300AV VARNA AV
201606012,2/18/2020,2/10/2020,405,16,1653,1,330,43,M,H,101,-9,IC,Invest Cont,12900 SUNBURST ST,,34.2524,-118.4137,1290 ST SUNBU ST
201900586,2/5/2020,2/5/2020,20,19,1983,2,888,27,F,H,502,-9,AO,Adult Other,8500 COLUMBUS AV,,34.2247,-118.4655,8500 AV COLUMB AV
201707727,3/26/2020,3/19/2020,700,17,1761,2,354,50,M,W,101,-9,AA,Adult Arrest,9800 TOPANGA CANYON BL,,34.2476,-118.6064,9800 TOPANG BL
201513935,8/13/2020,8/13/2020,630,15,1591,2,740,0,M,O,104,-9,AA,Adult Arrest,11900 LOCKRIDGE AV,,34.1279,-118.3935,1190AV LOCKRAV
201907305,3/7/2020,2/28/2020,1200,19,1962,2,354,61,M,A,501,-9,IC,Invest Cont,9400 LEMONA AV,,34.241,-118.4588,9400 LEMONA AV
201904881,1/21/2020,1/20/2020,2330,19,1958,1,420,0,,,101,-9,IC,Invest Cont,14200 VAN NUYS BL,,34.251,-118.4428,1420 BL VAN N BL
202005753,2/6/2020,2/6/2020,2130,20,2019,2,626,27,F,H,502,400,IC,Invest Cont,200 S JUANITA AV,,34.0704,-118.2898,200 JUANITA AV
201509491,5/2/2020,5/2/2020,425,15,1562,2,888,40,F,W,502,-9,IC,Invest Cont,4600 COLDWATER CANYON AV,,34.154,-118.4138,4600 COLDWA AV
201613399,9/30/2020,9/30/2020,1830,16,1684,2,626,50,M,H,501,400,AO,Adult Other,11900 BLYTHE ST,,34.2148,-118.3944,1190 BLYTH ST
201314912,8/3/2020,8/2/2020,2200,13,1361,1,420,0,,,101,-9,IC,Invest Cont,48TH ST,MAIN ST,33.9992,-118.274,48TH ST ST
201409400,4/8/2020,3/30/2020,1430,14,1414,1,331,34,F,W,502,-9,IC,Invest Cont,800 INDIANA AV,,33.9984,-118.4652,800 AINDIANA AV
202108275,4/14/2020,4/14/2020,2330,21,2189,2,745,35,M,X,123,-9,IC,Invest Cont,20500 VENTURA BL,,34.1683,-118.5787,2050 B VENTU BL
201511356,6/16/2020,6/16/2020,2100,15,1566,1,230,30,M,H,102,311,AO,Adult Other,LANKERSHIM BL,RIVERSIDE DR,34.1523,-118.367,LANKHIM BL
201811450,5/21/2020,5/21/2020,1245,18,1802,2,740,48,F,H,122,306,AA,Adult Arrest,9200 S MAIN ST,,33.9525,-118.2739,9200 ST MAIN ST
201916416,10/31/2020,10/31/2020,1540,19,1985,2,740,26,F,H,122,-9,AO,Adult Other,8400 VAN NUYS BL,,34.2229,-118.4487,8400 BL VAN NU BL
210705082,12/15/2020,12/13/2020,2300,7,758,1,331,29,M,K,101,-9,IC,Invest Cont,1000 QUEEN ANNE PL,,0,0,1000 QUEEN PL
201810544,5/3/2020,5/3/2020,1300,18,1827,2,901,27,F,H,101,-9,AO,Adult Other,9600 WILMINGTON AV,,33.9494,-118.2386,9600 WILMIN AV
202014344,9/7/2020,8/4/2020,2200,20,2026,1,420,34,M,O,101,-9,IC,Invest Cont,400 S NEW HAMPSHIRE AV,,34.0654,-118.2929,400 NEW HAMAV
210118909,10/19/2021,6/2/2020,1605,1,134,1,480,35,M,W,101,-9,IC,Invest Cont,3RD ST,BROADWAY,34.051,-118.248,3RD S ST
201420530,11/18/2020,9/30/2020,2136,14,1495,2,668,0,,,203,-9,IC,Invest Cont,9200 AIRPORT BL,,33.9523,-118.3906,9200 B AIRPOR BL
202110525,6/15/2020,6/8/2020,1000,21,2129,1,331,71,F,H,104,-9,IC,Invest Cont,19900 CANTARA ST,,34.2189,-118.5667,1990 S CANTA ST
201812414,5/28/2020,5/26/2020,100,18,1806,2,626,37,F,H,501,400,IC,Invest Cont,9100 AVALON BL,,33.9538,-118.2651,9100 AVALON BL
201606565,3/3/2020,3/2/2020,2130,16,1617,2,740,46,M,H,122,400,AO,Adult Other,8400 FENWICK ST,,34.2615,-118.3157,8400 S FENWIC ST
202107964,4/3/2020,3/16/2020,425,21,2187,2,354,51,M,W,501,-9,IC,Invest Cont,21800 MARTINEZ ST,,34.1625,-118.6037,2180 ST MARTI ST
